round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
1,65.15186748282566,0.49288487434387207,168.67893987857693,0.50305045,<function relu at 0x1370a5d90>,32,0.0,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,78.16092165691578,0.5135834217071533,169.95655952766745,0.5130338,<function relu at 0x1370a5d90>,32,0.0,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,90.14474210455377,0.5601552128791809,138.66707247809708,0.5019412,<function relu at 0x1370a5d90>,32,0.0,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,62.38224366102922,0.5239327549934387,175.6102532055136,0.52634495,<function relu at 0x1370a5d90>,32,0.0,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,65.27217748772743,0.5122897624969482,99.39036167163817,0.49584025,<function relu at 0x1370a5d90>,32,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,56.06871349537049,0.5239327549934387,155.23838299641793,0.5196894,<function relu at 0x1370a5d90>,32,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,63.0352822583829,0.5161707401275635,116.87848163589926,0.5069329,<function relu at 0x1370a5d90>,32,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,110.93285876196384,0.5588615536689758,236.4774158242935,0.50415975,<function relu at 0x1370a5d90>,32,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,69.8638526650018,0.49935317039489746,224.68229438752118,0.5141431,<function relu at 0x1370a5d90>,32,0.0,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,182.46278401087358,0.5627425909042358,142.9727415591561,0.52246255,<function relu at 0x1370a5d90>,32,0.0,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,66.11805355718496,0.54463130235672,162.49450995032151,0.5196894,<function relu at 0x1370a5d90>,32,0.0,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,169.7114847980218,0.4501940608024597,158.00485492691487,0.50415975,<function relu at 0x1370a5d90>,32,0.0,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,51.56874173301312,0.5355756878852844,102.04004664111653,0.51469773,<function relu at 0x1370a5d90>,32,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,200.31428258385108,0.43208280205726624,161.24819747408563,0.509706,<function relu at 0x1370a5d90>,32,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,73.70062267703196,0.44890040159225464,133.38535150791364,0.52024406,<function relu at 0x1370a5d90>,32,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,194.38808915901924,0.5562742352485657,251.3912504601333,0.5141431,<function relu at 0x1370a5d90>,32,0.0,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,59.37872480760108,0.5304010510444641,213.4158473509388,0.53466445,<function relu at 0x1370a5d90>,32,0.0,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,75.98704956173125,0.4695989787578583,137.83439206310067,0.52024406,<function relu at 0x1370a5d90>,32,0.0,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,75.7168841244795,0.4786545932292938,222.62573756367647,0.5135885,<function relu at 0x1370a5d90>,32,0.0,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,308.5258118702246,0.5692108869552612,175.84402370611562,0.51136994,<function relu at 0x1370a5d90>,32,0.0,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,63.56555764024347,0.5174643993377686,175.63543651663323,0.50637823,<function relu at 0x1370a5d90>,32,0.0,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,229.68318711215434,0.43596377968788147,130.54638976543,0.5019412,<function relu at 0x1370a5d90>,32,0.0,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,83.01374045072212,0.44890040159225464,251.21648585974873,0.5169163,<function relu at 0x1370a5d90>,32,0.0,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,131.03697336845843,0.5407503247261047,228.90121660110887,0.52024406,<function relu at 0x1370a5d90>,32,0.0,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,66.73540213561459,0.47736093401908875,163.11995739759635,0.51469773,<function relu at 0x1370a5d90>,32,0.0,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,113.78420966717127,0.4579560160636902,158.17097676891257,0.51858014,<function relu at 0x1370a5d90>,32,0.0,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,102.95368550881686,0.5342820286750793,212.0598485822884,0.5108153,<function relu at 0x1370a5d90>,32,0.0,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,149.41939120274156,0.45407503843307495,149.5847954139138,0.5163616,<function relu at 0x1370a5d90>,32,0.0,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,50.339242518179475,0.5135834217071533,129.12838567499975,0.5091514,<function relu at 0x1370a5d90>,32,0.0,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,179.0245803102639,0.43725743889808655,149.30663214084245,0.51469773,<function relu at 0x1370a5d90>,32,0.0,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,33.673889367423115,0.5304010510444641,233.13261152173305,0.5069329,<function relu at 0x1370a5d90>,32,0.0,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,398.9421037326038,0.43208280205726624,189.88673427114207,0.5252357,<function relu at 0x1370a5d90>,32,0.0,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,242.5353052255253,0.565329909324646,390.9811115148526,0.5196894,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,141.94549380915595,0.5485122799873352,324.0690461389898,0.49694952,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,91.52490043886883,0.5174643993377686,416.8074020749651,0.52024406,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,188.2376408940916,0.565329909324646,376.3912808486507,0.51913476,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,94.91915690235764,0.5562742352485657,329.40030152653566,0.5207987,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,196.52290525843532,0.5485122799873352,329.98612326538966,0.5036051,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,75.00488984230111,0.491591215133667,256.64736543783397,0.52024406,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,48.81139479386699,0.5252264142036438,253.04342326387987,0.51469773,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,97.39490089564552,0.561448872089386,370.2985696649789,0.50637823,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,148.79481621824908,0.561448872089386,309.6885444526863,0.48973933,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,90.9251645817331,0.5122897624969482,322.07213598030245,0.52301717,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,450.3954489092315,0.5692108869552612,531.3323260924582,0.5102607,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,62.61329851730366,0.4864165484905243,220.40762294403262,0.5108153,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,119.25207235279552,0.5679172277450562,244.58948541811554,0.4997227,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,103.30990422928626,0.5640362501144409,209.8742170963298,0.51525235,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,99.0112874967469,0.5498059391975403,263.24063932532016,0.51913476,<function relu at 0x1370a5d90>,32,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,87.84448998218058,0.508408784866333,298.0546354525498,0.51136994,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,263.37352077587764,0.43078914284706116,402.533442763309,0.5219079,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,130.60819549856643,0.5588615536689758,353.7474361849175,0.52301717,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,146.85101486146834,0.5394566655158997,493.1729541002084,0.5108153,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,81.97298792633018,0.561448872089386,260.6806868956741,0.5196894,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,168.82226058150633,0.4398447573184967,360.9127398346506,0.50305045,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,61.57766181778013,0.5316947102546692,274.0587355264081,0.50083196,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,241.4943467469604,0.5536869168281555,321.2486595708135,0.51913476,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,119.13618731776307,0.5523932576179504,412.8980988107386,0.51192456,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,78.72188717643472,0.5627425909042358,346.91370326257453,0.51136994,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,169.01784508471965,0.5575678944587708,490.1080797124557,0.52579033,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,180.30553182624135,0.565329909324646,430.5928959986665,0.49528563,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,105.8613686604765,0.4644243121147156,273.0718166459222,0.5219079,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,63.29712423100046,0.5213454365730286,256.20892596760524,0.50637823,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,117.79827036987147,0.5498059391975403,273.3548612166165,0.4997227,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,67.20399421800462,0.5536869168281555,246.76890483566342,0.50083196,<function relu at 0x1370a5d90>,32,0.16666666666666666,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,306.00267508483336,0.5705045461654663,756.305169188573,0.5196894,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,176.69149748689915,0.5588615536689758,447.7889860452577,0.52246255,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,146.81835475590992,0.5549805760383606,691.1745286921429,0.5085968,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,164.46352475303266,0.5717982053756714,524.099139238422,0.52412647,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,73.40421562638967,0.5743855237960815,396.33445531556293,0.5135885,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,63.74673259582125,0.4954721927642822,396.2274466888546,0.5108153,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,123.05910639004134,0.4695989787578583,414.3165737666227,0.48807544,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,75.21207764540422,0.5355756878852844,371.4858744151051,0.505269,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,101.50414206047107,0.5601552128791809,551.6135934162193,0.50471437,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,104.9182588446495,0.545924961566925,625.0148713867729,0.5130338,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,220.44712026184004,0.5252264142036438,492.0199422640597,0.5163616,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,198.63938633374687,0.5692108869552612,395.2569559597665,0.49140322,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,145.04335626007514,0.5562742352485657,362.08449479334234,0.50415975,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,78.79028567058765,0.5407503247261047,370.37874615965984,0.51858014,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,139.67474994930845,0.4385510981082916,398.68011821592376,0.52024406,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,62.71509854019382,0.565329909324646,357.8043130884155,0.5169163,<function relu at 0x1370a5d90>,32,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,119.09109094380408,0.5407503247261047,534.0098464635763,0.50637823,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,171.35058301602422,0.565329909324646,487.0812682936209,0.5163616,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,148.8562390918411,0.529107391834259,459.47659225590814,0.51913476,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,145.2879449170743,0.5601552128791809,431.0884161773022,0.5024958,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,174.44679262227876,0.47089263796806335,472.11996484503635,0.51136994,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,178.49451438637323,0.5679172277450562,417.49607990453194,0.5036051,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,84.96249040625845,0.5407503247261047,406.6667877044932,0.51858014,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,58.40745518771982,0.5355756878852844,383.91720669916185,0.5108153,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,121.68654881288595,0.5355756878852844,455.72904537495015,0.5180255,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,154.12503867007473,0.5679172277450562,440.440918484993,0.51469773,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,77.61429289981896,0.5381630063056946,526.2769448888083,0.5058236,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
1,77.27568646390256,0.4566623568534851,395.3108704789638,0.5130338,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>,brick
1,121.28604339165337,0.561448872089386,376.1716698230272,0.5135885,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>,brick
1,77.62461548542451,0.5109961032867432,365.8914530199234,0.52412647,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>,brick
1,69.53464740985115,0.565329909324646,312.2386058229773,0.52357185,<function relu at 0x1370a5d90>,32,0.3333333333333333,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>,brick
